region_id,gene_id,enh_id,gm12878_avg_dist
chr11:63186244-65192942,ENSG00000149761,chr11:64449648-64449888,0.8520532250404358
chr11:63186244-65192942,ENSG00000171219,chr11:64799688-64800108,0.9471757411956787
chr11:17882073-19889175,ENSG00000247595,chr11:18616103-18616873,8.114327430725098
chr11:57768358-59867844,ENSG00000197629,chr11:59107297-59108667,2.204477310180664
chr11:63186244-65192942,ENSG00000149809,chr11:65112868-65113218,1.117902159690857
chr11:63186244-65192942,ENSG00000149743,chr11:64360588-64361128,2.3947460651397705
chr11:63186244-65192942,ENSG00000149823,chr11:65112868-65113218,5.336087703704834
chr11:63186244-65192942,ENSG00000068831,chr11:65112068-65112508,1.2985495328903198
chr11:63186244-65192942,ENSG00000182450,chr11:64270338-64271608,5.357898712158203
chr11:63186244-65192942,ENSG00000182450,chr11:64360378-64360468,5.769731044769287
chr11:47305544-50688076,ENSG00000030066,chr11:47744168-47746048,19.628494262695312
chr11:63186244-65192942,ENSG00000146670,chr11:65047568-65047638,4.310207366943359
chr11:54379674-57673729,ENSG00000166793,chr11:57424027-57425537,10.237055778503418
chr11:63186244-65192942,ENSG00000133895,chr11:64742938-64743998,3.7620227336883545
chr11:63186244-65192942,ENSG00000173264,chr11:64340748-64340898,2.701590061187744
chr11:63186244-65192942,ENSG00000162298,chr11:65112068-65112508,1.0984063148498535
chr11:63186244-65192942,ENSG00000162300,chr11:64995278-64996868,3.0275380611419678
chr11:63186244-65192942,ENSG00000167770,chr11:63952338-63952398,5.526019096374512
chr11:47305544-50688076,ENSG00000109920,chr11:47744168-47746048,5.597970962524414
chr11:63186244-65192942,ENSG00000110583,chr11:63952568-63952748,4.601202011108398
chr11:63186244-65192942,ENSG00000110025,chr11:64995278-64996868,6.040292739868164
chr11:63186244-65192942,ENSG00000110046,chr11:64742938-64743998,6.578189849853516
chr11:63186244-65192942,ENSG00000133315,chr11:63952338-63952398,5.658603668212891
chr11:63186244-65192942,ENSG00000168071,chr11:64360588-64361128,2.9803664684295654
chr11:63186244-65192942,ENSG00000174276,chr11:64995278-64996868,1.8105615377426147
chr11:54379674-57673729,ENSG00000156587,chr11:57424027-57425537,9.695381164550781
chr11:63186244-65192942,ENSG00000110025,chr11:65112868-65113218,6.1528496742248535
chr11:63186244-65192942,ENSG00000167770,chr11:64360588-64361128,5.828491687774658
chr11:63186244-65192942,ENSG00000002330,chr11:64360378-64360468,6.552213191986084
chr11:63186244-65192942,ENSG00000168060,chr11:65112068-65112508,6.56956672668457
chr11:54379674-57673729,ENSG00000214872,chr11:57424027-57425537,10.847116470336914
chr11:63186244-65192942,ENSG00000133895,chr11:64995278-64996868,3.6356823444366455
chr11:63186244-65192942,ENSG00000168439,chr11:64360378-64360468,7.363178730010986
chr11:63186244-65192942,ENSG00000133315,chr11:64340748-64340898,5.74934196472168
chr11:63186244-65192942,ENSG00000174276,chr11:65112868-65113218,1.9602558612823486
chr11:57768358-59867844,ENSG00000255151,chr11:59107297-59108667,5.374253749847412
chr11:63186244-65192942,ENSG00000110025,chr11:64799688-64800108,6.0183258056640625
chr11:63186244-65192942,ENSG00000162302,chr11:64449648-64449888,1.2163853645324707
chr11:4249709-6253331,ENSG00000239920,chr11:5603740-5604530,13.433520317077637
chr11:54379674-57673729,ENSG00000134802,chr11:57657858-57659448,9.538934707641602
chr11:63186244-65192942,ENSG00000162302,chr11:64360588-64361128,2.871055841445923
chr11:63186244-65192942,ENSG00000110046,chr11:65112068-65112508,6.606154918670654
chr11:63186244-65192942,ENSG00000068971,chr11:64799688-64800108,6.729747295379639
chr11:63186244-65192942,ENSG00000168439,chr11:64270338-64271608,7.054558277130127
chr11:63186244-65192942,ENSG00000204710,chr11:64995278-64996868,4.443967819213867
chr11:63186244-65192942,ENSG00000187066,chr11:65112868-65113218,5.642870903015137
chr11:47305544-50688076,ENSG00000165917,chr11:47425249-47425859,5.403256416320801
chr11:63186244-65192942,ENSG00000149782,chr11:64340748-64340898,2.903306007385254
chr11:63186244-65192942,ENSG00000173113,chr11:64270338-64271608,1.4486329555511475
chr11:63186244-65192942,ENSG00000110076,chr11:64799688-64800108,7.09440803527832
chr11:63186244-65192942,ENSG00000256100,chr11:63952568-63952748,6.623062610626221
chr11:54379674-57673729,ENSG00000156575,chr11:57530237-57530657,8.879993438720703
chr11:63186244-65192942,ENSG00000149782,chr11:64449648-64449888,1.3748310804367065
chr11:63186244-65192942,ENSG00000149806,chr11:65112068-65112508,2.4293296337127686
chr11:63186244-65192942,ENSG00000204710,chr11:65112868-65113218,4.4874444007873535
chr11:63186244-65192942,ENSG00000173486,chr11:64449648-64449888,2.4511330127716064
chr11:63186244-65192942,ENSG00000213465,chr11:64799688-64800108,0.5722872018814087
chr11:63186244-65192942,ENSG00000149781,chr11:64340748-64340898,2.8694369792938232
chr11:47305544-50688076,ENSG00000213619,chr11:47425249-47425859,8.247336387634277
chr11:4249709-6253331,ENSG00000258588,chr11:5610560-5610770,4.161561012268066
chr11:2217319-4222558,ENSG00000070985,chr11:2420410-2421030,6.9681477546691895
chr11:4249709-6253331,ENSG00000121236,chr11:5603740-5604530,2.2305784225463867
chr11:54379674-57673729,ENSG00000149131,chr11:57424027-57425537,12.44204330444336
chr11:54379674-57673729,ENSG00000134802,chr11:57424027-57425537,0.9935897588729858
chr11:63186244-65192942,ENSG00000168062,chr11:64799688-64800108,0.49536818265914917
chr11:63186244-65192942,ENSG00000162302,chr11:64270338-64271608,1.5109034776687622
chr11:63186244-65192942,ENSG00000182450,chr11:64340748-64340898,5.823877334594727
chr11:54379674-57673729,ENSG00000186652,chr11:57426657-57426877,8.457452774047852
chr11:63186244-65192942,ENSG00000110011,chr11:64340748-64340898,4.136314868927002
chr11:63186244-65192942,ENSG00000149823,chr11:64799688-64800108,5.327575206756592
chr11:63186244-65192942,ENSG00000173153,chr11:64270338-64271608,1.5964672565460205
chr11:63186244-65192942,ENSG00000110076,chr11:64995278-64996868,7.095439434051514
chr11:63186244-65192942,ENSG00000149735,chr11:64742938-64743998,10.101037979125977
chr11:63186244-65192942,ENSG00000162300,chr11:64799688-64800108,3.0314323902130127
chr11:54379674-57673729,ENSG00000172409,chr11:57646067-57646287,1.480107069015503
chr11:63186244-65192942,ENSG00000068971,chr11:64995278-64996868,6.786677360534668
chr11:63186244-65192942,ENSG00000110047,chr11:64742938-64743998,1.7721856832504272
chr11:63186244-65192942,ENSG00000173113,chr11:64449648-64449888,1.0599626302719116
chr11:63186244-65192942,ENSG00000110025,chr11:65112068-65112508,6.180060386657715
chr11:63186244-65192942,ENSG00000149781,chr11:64360588-64361128,2.5552239418029785
chr11:63186244-65192942,ENSG00000162298,chr11:65112868-65113218,0.9850922226905823
chr11:63186244-65192942,ENSG00000173264,chr11:64340328-64340598,2.701590061187744
chr11:63186244-65192942,ENSG00000173486,chr11:64360588-64361128,3.1988842487335205
chr11:63186244-65192942,ENSG00000149761,chr11:64340748-64340898,2.7054531574249268
chr11:63186244-65192942,ENSG00000168067,chr11:65112868-65113218,1.8235780000686646
chr11:63186244-65192942,ENSG00000173457,chr11:64340328-64340598,4.486326694488525
chr11:4249709-6253331,ENSG00000258588,chr11:5603740-5604530,1.9896295070648193
chr11:47305544-50688076,ENSG00000165916,chr11:47425249-47425859,0.4443047344684601
chr11:63186244-65192942,ENSG00000110047,chr11:64799688-64800108,1.6596318483352661
chr11:2217319-4222558,ENSG00000110651,chr11:2420410-2421030,7.439913272857666
chr11:63186244-65192942,ENSG00000110046,chr11:64799688-64800108,6.4799699783325195
chr11:63186244-65192942,ENSG00000068976,chr11:64799688-64800108,4.855291366577148
chr11:63186244-65192942,ENSG00000176340,chr11:64270338-64271608,8.006954193115234
chr11:63186244-65192942,ENSG00000219435,chr11:64360378-64360468,2.5254039764404297
chr11:4249709-6253331,ENSG00000239920,chr11:5610560-5610770,14.293807029724121
chr11:54379674-57673729,ENSG00000134809,chr11:57657858-57659448,3.5112297534942627
chr11:63186244-65192942,ENSG00000149792,chr11:65112068-65112508,2.4293296337127686
chr11:63186244-65192942,ENSG00000168067,chr11:64995278-64996868,1.6699302196502686
chr11:47305544-50688076,ENSG00000110536,chr11:47425249-47425859,8.247336387634277
chr11:63186244-65192942,ENSG00000168060,chr11:64995278-64996868,6.508302688598633
chr11:63186244-65192942,ENSG00000176340,chr11:63952338-63952398,6.623062610626221
chr11:54379674-57673729,ENSG00000172409,chr11:57530237-57530657,1.4513425827026367
chr11:63186244-65192942,ENSG00000002330,chr11:64340328-64340598,6.43730354309082
chr11:63186244-65192942,ENSG00000133895,chr11:64799688-64800108,3.730316400527954
chr11:63186244-65192942,ENSG00000149792,chr11:65112868-65113218,2.3366048336029053
chr11:54379674-57673729,ENSG00000149115,chr11:57657858-57659448,2.9614224433898926
chr11:47305544-50688076,ENSG00000030066,chr11:47765368-47767068,17.53026008605957
chr11:63186244-65192942,ENSG00000068976,chr11:64742938-64743998,4.918476104736328
chr11:63186244-65192942,ENSG00000149761,chr11:64340328-64340598,2.7054531574249268
chr11:54379674-57673729,ENSG00000156587,chr11:57657858-57659448,3.119267463684082
chr11:57768358-59867844,ENSG00000189057,chr11:59107297-59108667,1.5886409282684326
chr11:63186244-65192942,ENSG00000173153,chr11:64449648-64449888,1.2997137308120728
chr11:63186244-65192942,ENSG00000173457,chr11:64270338-64271608,3.7975974082946777
chr11:63186244-65192942,ENSG00000173511,chr11:64360588-64361128,4.935763359069824
chr11:63186244-65192942,ENSG00000149761,chr11:64360588-64361128,2.3947460651397705
chr11:63186244-65192942,ENSG00000168439,chr11:64340748-64340898,7.454714298248291
chr11:63186244-65192942,ENSG00000173511,chr11:64340328-64340598,5.111554145812988
chr11:54379674-57673729,ENSG00000172409,chr11:57426657-57426877,9.305682182312012
chr11:54379674-57673729,ENSG00000186907,chr11:57424027-57425537,9.737339973449707
chr11:63186244-65192942,ENSG00000149823,chr11:65112068-65112508,5.492440223693848
chr11:63186244-65192942,ENSG00000168439,chr11:64340328-64340598,7.454714298248291
chr11:63186244-65192942,ENSG00000149782,chr11:64270338-64271608,1.7424527406692505
chr11:63186244-65192942,ENSG00000173153,chr11:64340748-64340898,2.9311275482177734
chr11:63186244-65192942,ENSG00000182450,chr11:64360588-64361128,5.769731044769287
chr11:63186244-65192942,ENSG00000149735,chr11:65112868-65113218,10.086254119873047
chr11:63186244-65192942,ENSG00000168067,chr11:64742938-64743998,1.91669499874115
chr11:63186244-65192942,ENSG00000149781,chr11:64449648-64449888,1.3057725429534912
chr11:63186244-65192942,ENSG00000168060,chr11:65112868-65113218,6.551231861114502
chr11:63186244-65192942,ENSG00000173264,chr11:64360378-64360468,2.416698694229126
