region_id,gene_id,enh_id,gm12878_avg_dist,hffc6_avg_dist
chr12:120641534-122651577,ENSG00000130779,chr12:121839834-121839924,1.251245141029358,9.977324485778809
chr12:120641534-122651577,ENSG00000139725,chr12:121578945-121580015,2.3605830669403076,10.516057968139648
chr12:120641534-122651577,ENSG00000139725,chr12:121578945-121580015,2.3605830669403076,10.516057968139648
chr12:120641534-122651577,ENSG00000139725,chr12:121578945-121580015,2.3605830669403076,10.516057968139648
chr12:120641534-122651577,ENSG00000139725,chr12:121578945-121580015,2.3605830669403076,10.516057968139648
chr12:120641534-122651577,ENSG00000139725,chr12:121839834-121839924,1.758400559425354,10.533348083496094
chr12:120641534-122651577,ENSG00000139725,chr12:121839834-121839924,1.758400559425354,10.533348083496094
chr12:120641534-122651577,ENSG00000139725,chr12:121839834-121839924,1.758400559425354,10.533348083496094
chr12:120641534-122651577,ENSG00000139725,chr12:121839834-121839924,1.758400559425354,10.533348083496094
chr12:120641534-122651577,ENSG00000139725,chr12:121839834-121839924,1.758400559425354,10.533348083496094
chr12:120641534-122651577,ENSG00000139725,chr12:121839834-121839924,1.758400559425354,10.533348083496094
chr12:120641534-122651577,ENSG00000139725,chr12:121839834-121839924,1.758400559425354,10.533348083496094
chr12:120641534-122651577,ENSG00000139725,chr12:121839834-121839924,1.758400559425354,10.533348083496094
chr12:120641534-122651577,ENSG00000139725,chr12:121839834-121839924,1.758400559425354,10.533348083496094
chr12:120641534-122651577,ENSG00000256950,chr12:121839834-121839924,0.8266098499298096,9.54268741607666
chr12:130275566-133275309,ENSG00000177169,chr12:132084395-132085255,14.685925483703613,13.36585807800293
chr12:130275566-133275309,ENSG00000177169,chr12:132084395-132085255,14.685925483703613,13.36585807800293
chr12:130275566-133275309,ENSG00000177169,chr12:132084395-132085255,14.685925483703613,13.36585807800293
chr12:130275566-133275309,ENSG00000177169,chr12:132084395-132085255,14.685925483703613,13.36585807800293
chr12:120641534-122651577,ENSG00000188735,chr12:121839834-121839924,5.049328804016113,13.244688987731934
chr12:120641534-122651577,ENSG00000188735,chr12:121839834-121839924,5.049328804016113,13.244688987731934
chr12:120641534-122651577,ENSG00000188735,chr12:121839834-121839924,5.049328804016113,13.244688987731934
chr12:120641534-122651577,ENSG00000188735,chr12:121839834-121839924,5.049328804016113,13.244688987731934
chr12:120641534-122651577,ENSG00000188735,chr12:121839834-121839924,5.049328804016113,13.244688987731934
chr12:120641534-122651577,ENSG00000188735,chr12:121839834-121839924,5.049328804016113,13.244688987731934
chr12:120641534-122651577,ENSG00000188735,chr12:121839834-121839924,5.049328804016113,13.244688987731934
chr12:120641534-122651577,ENSG00000188735,chr12:121839834-121839924,5.049328804016113,13.244688987731934
chr12:120641534-122651577,ENSG00000188735,chr12:121839834-121839924,5.049328804016113,13.244688987731934
chr12:120641534-122651577,ENSG00000135124,chr12:121578945-121580015,4.635186672210693,11.173983573913574
chr12:120641534-122651577,ENSG00000110931,chr12:121578945-121580015,4.923631191253662,13.891127586364746
chr12:120641534-122651577,ENSG00000188735,chr12:121578945-121580015,5.4699554443359375,13.322709083557129
chr12:120641534-122651577,ENSG00000158104,chr12:121798694-121799734,8.70050048828125,9.559020042419434
chr12:120641534-122651577,ENSG00000139714,chr12:121798694-121799734,3.97861909866333,5.3034210205078125
chr12:120641534-122651577,ENSG00000110801,chr12:121578945-121580015,1.7402971982955933,9.500088691711426
chr12:120641534-122651577,ENSG00000110801,chr12:121578945-121580015,1.7402971982955933,9.500088691711426
chr12:120641534-122651577,ENSG00000110801,chr12:121578945-121580015,1.7402971982955933,9.500088691711426
chr12:120641534-122651577,ENSG00000110801,chr12:121578945-121580015,1.7402971982955933,9.500088691711426
chr12:120641534-122651577,ENSG00000139718,chr12:121798694-121799734,4.160303115844727,5.251461982727051
chr12:120641534-122651577,ENSG00000139718,chr12:121798694-121799734,4.160303115844727,5.251461982727051
chr12:120641534-122651577,ENSG00000139718,chr12:121798694-121799734,4.160303115844727,5.251461982727051
chr12:120641534-122651577,ENSG00000139718,chr12:121798694-121799734,4.160303115844727,5.251461982727051
chr12:120641534-122651577,ENSG00000139718,chr12:121798694-121799734,4.160303115844727,5.251461982727051
chr12:120641534-122651577,ENSG00000139718,chr12:121798694-121799734,4.160303115844727,5.251461982727051
chr12:120641534-122651577,ENSG00000139718,chr12:121798694-121799734,4.160303115844727,5.251461982727051
chr12:120641534-122651577,ENSG00000139718,chr12:121798694-121799734,4.160303115844727,5.251461982727051
chr12:120641534-122651577,ENSG00000139718,chr12:121798694-121799734,4.160303115844727,5.251461982727051
chr12:130275566-133275309,ENSG00000183495,chr12:132084395-132085255,13.869584083557129,5.480463981628418
chr12:130275566-133275309,ENSG00000183495,chr12:132084395-132085255,13.869584083557129,5.480463981628418
chr12:130275566-133275309,ENSG00000183495,chr12:132084395-132085255,13.869584083557129,5.480463981628418
chr12:130275566-133275309,ENSG00000183495,chr12:132084395-132085255,13.869584083557129,5.480463981628418
chr12:120641534-122651577,ENSG00000089041,chr12:121798694-121799734,7.278555393218994,6.764079570770264
chr12:120641534-122651577,ENSG00000170633,chr12:121798694-121799734,7.13670539855957,11.869843482971191
chr12:110572960-112592995,ENSG00000089248,chr12:112408656-112409406,1.2120832204818726,4.923067569732666
chr12:120641534-122651577,ENSG00000176383,chr12:121839834-121839924,4.508090972900391,10.019391059875488
chr12:120641534-122651577,ENSG00000139714,chr12:121839834-121839924,1.2686247825622559,10.621563911437988
chr12:120641534-122651577,ENSG00000139714,chr12:121839834-121839924,1.2686247825622559,10.621563911437988
chr12:120641534-122651577,ENSG00000139714,chr12:121839834-121839924,1.2686247825622559,10.621563911437988
chr12:120641534-122651577,ENSG00000139714,chr12:121839834-121839924,1.2686247825622559,10.621563911437988
chr12:120641534-122651577,ENSG00000089041,chr12:121578945-121580015,6.637516498565674,11.618694305419922
chr12:120641534-122651577,ENSG00000184047,chr12:121839834-121839924,9.716777801513672,12.431605339050293
chr12:120641534-122651577,ENSG00000089053,chr12:121798694-121799734,7.13670539855957,11.869843482971191
chr12:120641534-122651577,ENSG00000176383,chr12:121578945-121580015,4.811314105987549,9.721433639526367
chr12:120641534-122651577,ENSG00000130779,chr12:121578945-121580015,1.9467151165008545,9.382262229919434
chr12:120641534-122651577,ENSG00000139718,chr12:121578945-121580015,2.3605830669403076,10.249332427978516
chr12:120641534-122651577,ENSG00000139718,chr12:121578945-121580015,2.3605830669403076,10.249332427978516
chr12:120641534-122651577,ENSG00000139718,chr12:121578945-121580015,2.3605830669403076,10.249332427978516
chr12:120641534-122651577,ENSG00000139718,chr12:121578945-121580015,2.3605830669403076,10.249332427978516
chr12:120641534-122651577,ENSG00000139718,chr12:121578945-121580015,2.3605830669403076,10.249332427978516
chr12:120641534-122651577,ENSG00000139718,chr12:121578945-121580015,2.3605830669403076,10.249332427978516
chr12:120641534-122651577,ENSG00000139718,chr12:121578945-121580015,2.3605830669403076,10.249332427978516
chr12:120641534-122651577,ENSG00000139718,chr12:121578945-121580015,2.3605830669403076,10.249332427978516
chr12:120641534-122651577,ENSG00000139718,chr12:121578945-121580015,2.3605830669403076,10.249332427978516
chr12:120641534-122651577,ENSG00000158113,chr12:121578945-121580015,7.926044464111328,12.196113586425781
chr12:120641534-122651577,ENSG00000089041,chr12:121839834-121839924,6.369199275970459,11.654711723327637
chr12:120641534-122651577,ENSG00000110987,chr12:121578945-121580015,3.3569650650024414,13.27737808227539
chr12:120641534-122651577,ENSG00000089094,chr12:121578945-121580015,1.7628523111343384,0.7962085604667664
chr12:120641534-122651577,ENSG00000089094,chr12:121578945-121580015,1.7628523111343384,0.7962085604667664
chr12:120641534-122651577,ENSG00000089094,chr12:121578945-121580015,1.7628523111343384,0.7962085604667664
chr12:120641534-122651577,ENSG00000089094,chr12:121578945-121580015,1.7628523111343384,0.7962085604667664
chr12:120641534-122651577,ENSG00000089094,chr12:121578945-121580015,1.7628523111343384,0.7962085604667664
chr12:120641534-122651577,ENSG00000089094,chr12:121578945-121580015,1.7628523111343384,0.7962085604667664
chr12:120641534-122651577,ENSG00000089094,chr12:121578945-121580015,1.7628523111343384,0.7962085604667664
chr12:120641534-122651577,ENSG00000089094,chr12:121578945-121580015,1.7628523111343384,0.7962085604667664
chr12:120641534-122651577,ENSG00000089094,chr12:121578945-121580015,1.7628523111343384,0.7962085604667664
chr12:120641534-122651577,ENSG00000139719,chr12:121798694-121799734,3.8575549125671387,15.180896759033203
chr12:120641534-122651577,ENSG00000110801,chr12:121798694-121799734,3.886934757232666,1.5866236686706543
chr12:120641534-122651577,ENSG00000110801,chr12:121798694-121799734,3.886934757232666,1.5866236686706543
chr12:120641534-122651577,ENSG00000110801,chr12:121798694-121799734,3.886934757232666,1.5866236686706543
chr12:120641534-122651577,ENSG00000110801,chr12:121798694-121799734,3.886934757232666,1.5866236686706543
chr12:120641534-122651577,ENSG00000110801,chr12:121798694-121799734,3.886934757232666,1.5866236686706543
chr12:120641534-122651577,ENSG00000110801,chr12:121798694-121799734,3.886934757232666,1.5866236686706543
chr12:120641534-122651577,ENSG00000110801,chr12:121798694-121799734,3.886934757232666,1.5866236686706543
chr12:120641534-122651577,ENSG00000110801,chr12:121798694-121799734,3.886934757232666,1.5866236686706543
chr12:120641534-122651577,ENSG00000110801,chr12:121798694-121799734,3.886934757232666,1.5866236686706543
chr12:120641534-122651577,ENSG00000184047,chr12:121798694-121799734,10.573480606079102,9.831183433532715
chr12:120641534-122651577,ENSG00000158023,chr12:121798694-121799734,3.861912250518799,8.069951057434082
chr12:120641534-122651577,ENSG00000158023,chr12:121798694-121799734,3.861912250518799,8.069951057434082
chr12:120641534-122651577,ENSG00000158023,chr12:121798694-121799734,3.861912250518799,8.069951057434082
chr12:120641534-122651577,ENSG00000158023,chr12:121798694-121799734,3.861912250518799,8.069951057434082
chr12:120641534-122651577,ENSG00000170633,chr12:121839834-121839924,6.378606796264648,14.790024757385254
chr12:130275566-133275309,ENSG00000184967,chr12:132084395-132085255,4.281446933746338,3.7744672298431396
chr12:130275566-133275309,ENSG00000184967,chr12:132084395-132085255,4.281446933746338,3.7744672298431396
chr12:130275566-133275309,ENSG00000184967,chr12:132084395-132085255,4.281446933746338,3.7744672298431396
chr12:130275566-133275309,ENSG00000184967,chr12:132084395-132085255,4.281446933746338,3.7744672298431396
chr12:130275566-133275309,ENSG00000185163,chr12:132084395-132085255,4.234466075897217,3.7744672298431396
chr12:130275566-133275309,ENSG00000185163,chr12:132084395-132085255,4.234466075897217,3.7744672298431396
chr12:130275566-133275309,ENSG00000185163,chr12:132084395-132085255,4.234466075897217,3.7744672298431396
chr12:130275566-133275309,ENSG00000185163,chr12:132084395-132085255,4.234466075897217,3.7744672298431396
chr12:130275566-133275309,ENSG00000185163,chr12:132084395-132085255,4.234466075897217,3.7744672298431396
chr12:130275566-133275309,ENSG00000185163,chr12:132084395-132085255,4.234466075897217,3.7744672298431396
chr12:130275566-133275309,ENSG00000185163,chr12:132084395-132085255,4.234466075897217,3.7744672298431396
chr12:130275566-133275309,ENSG00000185163,chr12:132084395-132085255,4.234466075897217,3.7744672298431396
chr12:130275566-133275309,ENSG00000185163,chr12:132084395-132085255,4.234466075897217,3.7744672298431396
chr12:120641534-122651577,ENSG00000130779,chr12:121798694-121799734,3.97636079788208,1.5375651121139526
chr12:120641534-122651577,ENSG00000256950,chr12:121578945-121580015,1.7402971982955933,9.500088691711426
chr12:120641534-122651577,ENSG00000256950,chr12:121578945-121580015,1.7402971982955933,9.500088691711426
chr12:120641534-122651577,ENSG00000256950,chr12:121578945-121580015,1.7402971982955933,9.500088691711426
chr12:120641534-122651577,ENSG00000256950,chr12:121578945-121580015,1.7402971982955933,9.500088691711426
chr12:120641534-122651577,ENSG00000135124,chr12:121798694-121799734,5.37412166595459,6.324690341949463
chr12:120641534-122651577,ENSG00000176383,chr12:121798694-121799734,5.982796669006348,3.246809482574463
chr12:130275566-133275309,ENSG00000177192,chr12:132084395-132085255,16.371604919433594,7.853536605834961
chr12:130275566-133275309,ENSG00000177192,chr12:132084395-132085255,16.371604919433594,7.853536605834961
chr12:130275566-133275309,ENSG00000177192,chr12:132084395-132085255,16.371604919433594,7.853536605834961
chr12:130275566-133275309,ENSG00000177192,chr12:132084395-132085255,16.371604919433594,7.853536605834961
chr12:130275566-133275309,ENSG00000177192,chr12:132084395-132085255,16.371604919433594,7.853536605834961
chr12:130275566-133275309,ENSG00000177192,chr12:132084395-132085255,16.371604919433594,7.853536605834961
chr12:130275566-133275309,ENSG00000177192,chr12:132084395-132085255,16.371604919433594,7.853536605834961
chr12:130275566-133275309,ENSG00000177192,chr12:132084395-132085255,16.371604919433594,7.853536605834961
chr12:130275566-133275309,ENSG00000177192,chr12:132084395-132085255,16.371604919433594,7.853536605834961
chr12:120641534-122651577,ENSG00000139725,chr12:121798694-121799734,4.160303115844727,5.82246208190918
chr12:120641534-122651577,ENSG00000139725,chr12:121798694-121799734,4.160303115844727,5.82246208190918
chr12:120641534-122651577,ENSG00000139725,chr12:121798694-121799734,4.160303115844727,5.82246208190918
chr12:120641534-122651577,ENSG00000139725,chr12:121798694-121799734,4.160303115844727,5.82246208190918
chr12:120641534-122651577,ENSG00000139725,chr12:121798694-121799734,4.160303115844727,5.82246208190918
chr12:120641534-122651577,ENSG00000139725,chr12:121798694-121799734,4.160303115844727,5.82246208190918
chr12:120641534-122651577,ENSG00000139725,chr12:121798694-121799734,4.160303115844727,5.82246208190918
chr12:120641534-122651577,ENSG00000139725,chr12:121798694-121799734,4.160303115844727,5.82246208190918
chr12:120641534-122651577,ENSG00000139725,chr12:121798694-121799734,4.160303115844727,5.82246208190918
chr12:120641534-122651577,ENSG00000139719,chr12:121839834-121839924,0.8211601376533508,16.81962013244629
chr12:120641534-122651577,ENSG00000188735,chr12:121798694-121799734,6.278071403503418,9.673251152038574
chr12:120641534-122651577,ENSG00000188735,chr12:121798694-121799734,6.278071403503418,9.673251152038574
chr12:120641534-122651577,ENSG00000188735,chr12:121798694-121799734,6.278071403503418,9.673251152038574
chr12:120641534-122651577,ENSG00000188735,chr12:121798694-121799734,6.278071403503418,9.673251152038574
chr12:120641534-122651577,ENSG00000188735,chr12:121798694-121799734,6.278071403503418,9.673251152038574
chr12:120641534-122651577,ENSG00000188735,chr12:121798694-121799734,6.278071403503418,9.673251152038574
chr12:120641534-122651577,ENSG00000188735,chr12:121798694-121799734,6.278071403503418,9.673251152038574
chr12:120641534-122651577,ENSG00000188735,chr12:121798694-121799734,6.278071403503418,9.673251152038574
chr12:120641534-122651577,ENSG00000188735,chr12:121798694-121799734,6.278071403503418,9.673251152038574
chr12:120641534-122651577,ENSG00000157895,chr12:121798694-121799734,3.973634958267212,3.5610077381134033
chr12:120641534-122651577,ENSG00000135124,chr12:121839834-121839924,4.32807731628418,11.159005165100098
chr12:120641534-122651577,ENSG00000089094,chr12:121839834-121839924,0.9489193558692932,13.311562538146973
chr12:120641534-122651577,ENSG00000089094,chr12:121839834-121839924,0.9489193558692932,13.311562538146973
chr12:120641534-122651577,ENSG00000089094,chr12:121839834-121839924,0.9489193558692932,13.311562538146973
chr12:120641534-122651577,ENSG00000089094,chr12:121839834-121839924,0.9489193558692932,13.311562538146973
chr12:120641534-122651577,ENSG00000089053,chr12:121578945-121580015,6.500306606292725,13.572288513183594
chr12:120641534-122651577,ENSG00000110987,chr12:121798694-121799734,4.638936996459961,9.606472969055176
chr12:120641534-122651577,ENSG00000110987,chr12:121798694-121799734,4.638936996459961,9.606472969055176
chr12:120641534-122651577,ENSG00000110987,chr12:121798694-121799734,4.638936996459961,9.606472969055176
chr12:120641534-122651577,ENSG00000110987,chr12:121798694-121799734,4.638936996459961,9.606472969055176
chr12:120641534-122651577,ENSG00000158113,chr12:121839834-121839924,7.724399566650391,12.620640754699707
chr12:120641534-122651577,ENSG00000158023,chr12:121839834-121839924,0.8207554817199707,12.327154159545898
chr12:120641534-122651577,ENSG00000256861,chr12:121839834-121839924,0.8211601376533508,16.81962013244629
chr12:110572960-112592995,ENSG00000173064,chr12:112408656-112409406,1.6746740341186523,2.1661529541015625
chr12:110572960-112592995,ENSG00000173064,chr12:112408656-112409406,1.6746740341186523,2.1661529541015625
chr12:110572960-112592995,ENSG00000173064,chr12:112408656-112409406,1.6746740341186523,2.1661529541015625
chr12:110572960-112592995,ENSG00000173064,chr12:112408656-112409406,1.6746740341186523,2.1661529541015625
chr12:110572960-112592995,ENSG00000173064,chr12:112408656-112409406,1.6746740341186523,2.1661529541015625
chr12:110572960-112592995,ENSG00000173064,chr12:112408656-112409406,1.6746740341186523,2.1661529541015625
chr12:110572960-112592995,ENSG00000173064,chr12:112408656-112409406,1.6746740341186523,2.1661529541015625
chr12:110572960-112592995,ENSG00000173064,chr12:112408656-112409406,1.6746740341186523,2.1661529541015625
chr12:110572960-112592995,ENSG00000173064,chr12:112408656-112409406,1.6746740341186523,2.1661529541015625
chr12:120641534-122651577,ENSG00000175727,chr12:121839834-121839924,7.68461799621582,12.735271453857422
chr12:120641534-122651577,ENSG00000175727,chr12:121839834-121839924,7.68461799621582,12.735271453857422
chr12:120641534-122651577,ENSG00000175727,chr12:121839834-121839924,7.68461799621582,12.735271453857422
chr12:120641534-122651577,ENSG00000175727,chr12:121839834-121839924,7.68461799621582,12.735271453857422
chr12:120641534-122651577,ENSG00000158023,chr12:121578945-121580015,1.7382720708847046,11.990179061889648
chr12:120641534-122651577,ENSG00000170633,chr12:121578945-121580015,6.500306606292725,13.572288513183594
chr12:120641534-122651577,ENSG00000139718,chr12:121839834-121839924,1.758400559425354,10.32221794128418
chr12:120641534-122651577,ENSG00000139718,chr12:121839834-121839924,1.758400559425354,10.32221794128418
chr12:120641534-122651577,ENSG00000139718,chr12:121839834-121839924,1.758400559425354,10.32221794128418
chr12:120641534-122651577,ENSG00000139718,chr12:121839834-121839924,1.758400559425354,10.32221794128418
chr12:120641534-122651577,ENSG00000139718,chr12:121839834-121839924,1.758400559425354,10.32221794128418
chr12:120641534-122651577,ENSG00000139718,chr12:121839834-121839924,1.758400559425354,10.32221794128418
chr12:120641534-122651577,ENSG00000139718,chr12:121839834-121839924,1.758400559425354,10.32221794128418
chr12:120641534-122651577,ENSG00000139718,chr12:121839834-121839924,1.758400559425354,10.32221794128418
chr12:120641534-122651577,ENSG00000139718,chr12:121839834-121839924,1.758400559425354,10.32221794128418
chr12:110572960-112592995,ENSG00000135148,chr12:112408656-112409406,14.975419998168945,2.1226706504821777
chr12:120641534-122651577,ENSG00000175727,chr12:121798694-121799734,8.246088027954102,9.079153060913086
chr12:120641534-122651577,ENSG00000175727,chr12:121578945-121580015,7.615875720977783,12.476597785949707
chr13:19249250-22720993,ENSG00000173141,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000173141,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000173141,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000173141,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000173141,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000173141,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000173141,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000173141,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000173141,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000121390,chr13:19862470-19863440,16.42160415649414,2.7446324825286865
chr13:19249250-22720993,ENSG00000121390,chr13:19862470-19863440,16.42160415649414,2.7446324825286865
chr13:19249250-22720993,ENSG00000121390,chr13:19862470-19863440,16.42160415649414,2.7446324825286865
chr13:19249250-22720993,ENSG00000121390,chr13:19862470-19863440,16.42160415649414,2.7446324825286865
chr13:19249250-22720993,ENSG00000172458,chr13:21140681-21140881,9.896878242492676,3.6427316665649414
chr13:19249250-22720993,ENSG00000132953,chr13:21140681-21140881,11.729104042053223,7.802123546600342
chr13:19249250-22720993,ENSG00000132953,chr13:21140681-21140881,11.729104042053223,7.802123546600342
chr13:19249250-22720993,ENSG00000132953,chr13:21140681-21140881,11.729104042053223,7.802123546600342
chr13:19249250-22720993,ENSG00000132953,chr13:21140681-21140881,11.729104042053223,7.802123546600342
chr13:19249250-22720993,ENSG00000196199,chr13:19862470-19863440,10.211073875427246,7.115814685821533
chr13:19249250-22720993,ENSG00000196199,chr13:19862470-19863440,10.211073875427246,7.115814685821533
chr13:19249250-22720993,ENSG00000196199,chr13:19862470-19863440,10.211073875427246,7.115814685821533
chr13:19249250-22720993,ENSG00000196199,chr13:19862470-19863440,10.211073875427246,7.115814685821533
chr13:19249250-22720993,ENSG00000180776,chr13:21140681-21140881,10.789563179016113,5.509856700897217
chr13:19249250-22720993,ENSG00000173141,chr13:20567261-20567661,15.762829780578613,16.333147048950195
chr13:19249250-22720993,ENSG00000150456,chr13:21140681-21140881,16.632150650024414,14.09814453125
chr13:19249250-22720993,ENSG00000150459,chr13:20567261-20567661,18.799396514892578,16.41020965576172
chr13:19249250-22720993,ENSG00000165475,chr13:20567261-20567661,9.935189247131348,9.999663352966309
chr13:19249250-22720993,ENSG00000165475,chr13:20567261-20567661,9.935189247131348,9.999663352966309
chr13:19249250-22720993,ENSG00000165475,chr13:20567261-20567661,9.935189247131348,9.999663352966309
chr13:19249250-22720993,ENSG00000165475,chr13:20567261-20567661,9.935189247131348,9.999663352966309
chr13:19249250-22720993,ENSG00000165475,chr13:20567261-20567661,9.935189247131348,9.999663352966309
chr13:19249250-22720993,ENSG00000165475,chr13:20567261-20567661,9.935189247131348,9.999663352966309
chr13:19249250-22720993,ENSG00000165475,chr13:20567261-20567661,9.935189247131348,9.999663352966309
chr13:19249250-22720993,ENSG00000165475,chr13:20567261-20567661,9.935189247131348,9.999663352966309
chr13:19249250-22720993,ENSG00000165475,chr13:20567261-20567661,9.935189247131348,9.999663352966309
chr13:19249250-22720993,ENSG00000165480,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000165480,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000165480,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000165480,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000165480,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000165480,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000165480,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000165480,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000165480,chr13:21140681-21140881,9.82641315460205,3.1780953407287598
chr13:19249250-22720993,ENSG00000172458,chr13:20567261-20567661,15.678966522216797,16.145008087158203
chr13:19249250-22720993,ENSG00000172458,chr13:20567261-20567661,15.678966522216797,16.145008087158203
chr13:19249250-22720993,ENSG00000172458,chr13:20567261-20567661,15.678966522216797,16.145008087158203
chr13:19249250-22720993,ENSG00000172458,chr13:20567261-20567661,15.678966522216797,16.145008087158203
chr13:19249250-22720993,ENSG00000150457,chr13:21140681-21140881,9.868684768676758,17.3903865814209
chr13:19249250-22720993,ENSG00000150457,chr13:21140681-21140881,9.868684768676758,17.3903865814209
chr13:19249250-22720993,ENSG00000150457,chr13:21140681-21140881,9.868684768676758,17.3903865814209
chr13:19249250-22720993,ENSG00000150457,chr13:21140681-21140881,9.868684768676758,17.3903865814209
chr13:19249250-22720993,ENSG00000132950,chr13:19862470-19863440,0.7720893621444702,0.03151119127869606
chr13:19249250-22720993,ENSG00000132950,chr13:19862470-19863440,0.7720893621444702,0.03151119127869606
chr13:19249250-22720993,ENSG00000132950,chr13:19862470-19863440,0.7720893621444702,0.03151119127869606
chr13:19249250-22720993,ENSG00000132950,chr13:19862470-19863440,0.7720893621444702,0.03151119127869606
chr13:19249250-22720993,ENSG00000132950,chr13:19862470-19863440,0.7720893621444702,0.03151119127869606
chr13:19249250-22720993,ENSG00000132950,chr13:19862470-19863440,0.7720893621444702,0.03151119127869606
chr13:19249250-22720993,ENSG00000132950,chr13:19862470-19863440,0.7720893621444702,0.03151119127869606
chr13:19249250-22720993,ENSG00000132950,chr13:19862470-19863440,0.7720893621444702,0.03151119127869606
chr13:19249250-22720993,ENSG00000132950,chr13:19862470-19863440,0.7720893621444702,0.03151119127869606
chr15:38451575-40453367,ENSG00000104081,chr15:40383049-40383219,6.395098686218262,6.403964042663574
chr15:38451575-40453367,ENSG00000233041,chr15:40383049-40383219,7.169793128967285,7.660558700561523
chr15:38451575-40453367,ENSG00000233041,chr15:40383049-40383219,7.169793128967285,7.660558700561523
chr15:38451575-40453367,ENSG00000233041,chr15:40383049-40383219,7.169793128967285,7.660558700561523
chr15:38451575-40453367,ENSG00000233041,chr15:40383049-40383219,7.169793128967285,7.660558700561523
chr15:33513608-36870259,ENSG00000182117,chr15:34365699-34366979,1.8244861364364624,0.9326204657554626
chr15:33513608-36870259,ENSG00000182117,chr15:34365699-34366979,1.8244861364364624,0.9326204657554626
chr15:33513608-36870259,ENSG00000182117,chr15:34365699-34366979,1.8244861364364624,0.9326204657554626
